,Request ID,Create Date,Master Request,Has Links,Status,Status Code,Last Action,Last Change,Close Date,Work Order Created,Request Type ID,Request Type,Request Type Private,Request Type Info,Department ID,Department,Address Number,Street ID,Street,Address,Complete Address,City ID,City,Cross Street ID,Cross Street,District ID,District,Escalations,Priority,Longitude,Latitude,Origin ID,Origin
3123,8261,2/24/2017 16:36,0,False,Closed,1,2/24/2017 16:36,2/24/2017 16:36,2/24/2017 16:36,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3124,8262,2/24/2017 16:36,0,False,Closed,1,2/24/2017 16:36,2/24/2017 16:36,2/24/2017 16:36,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3125,8263,2/24/2017 16:37,0,False,Closed,1,2/24/2017 16:37,2/24/2017 16:37,2/24/2017 16:37,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3126,8264,2/24/2017 16:41,0,False,Closed,1,2/24/2017 16:41,2/24/2017 16:41,2/24/2017 16:41,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3127,8265,2/24/2017 16:45,0,False,Closed,1,2/24/2017 16:45,2/24/2017 16:45,2/24/2017 16:45,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3128,8266,2/24/2017 16:53,0,False,Closed,1,2/24/2017 16:53,2/24/2017 16:53,2/24/2017 16:53,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3129,8267,2/24/2017 16:54,8101,False,Closed,1,3/6/2017 16:14,2/24/2017 16:54,2/24/2017 16:54,False,330,Traffic/Street Lights - Street Light Repair - National Grid-Owned,False,,11,Highway,204,246,AMESBURY RD,204 AMESBURY RD,"204 AMESBURY RD, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.05668370000001,42.797822499999995,1,Call Center
3130,8268,2/24/2017 16:56,0,False,Closed,1,2/24/2017 16:56,2/24/2017 16:56,2/24/2017 16:56,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3131,8269,2/24/2017 16:58,0,False,Closed,1,3/1/2017 19:49,3/1/2017 19:49,3/1/2017 19:49,False,325,Street Sign Issues - Stop Sign Missing/Damaged,False,"<p>Please answer the following questions;</p>
<p>1. Location?<br>
2. What is the nature of the complaint? (Is the sign missing, leaning, down?)</p>",11,Highway,,246,AMESBURY RD,AMESBURY RD,"AMESBURY RD, Haverhill, MA",1,Haverhill,594,HOMESTEAD ST,0,,0,2,-71.0257387,42.816326600000004,1,Call Center
3132,8270,2/24/2017 17:12,0,False,Closed,1,2/24/2017 17:12,2/24/2017 17:12,2/24/2017 17:12,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3133,8271,2/24/2017 17:27,0,False,Closed,1,2/24/2017 17:27,2/24/2017 17:27,2/24/2017 17:27,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3134,8272,2/24/2017 17:32,0,False,Closed,1,6/6/2017 16:26,6/6/2017 16:26,6/6/2017 16:26,False,293,Highway - Street Cleaning/Sweeping,False,Please describe the situation.,11,Highway,8,253,APPLE ST,8 APPLE ST,"8 APPLE ST, Haverhill, MA",1,Haverhill,589,HILLDALE AVE,0,,0,2,-71.0912275,42.7808276,1,Call Center
3135,8273,2/24/2017 17:32,0,False,Closed,1,2/24/2017 17:32,2/24/2017 17:32,2/24/2017 17:32,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3136,8274,2/24/2017 17:50,0,False,Closed,1,2/24/2017 17:50,2/24/2017 17:50,2/24/2017 17:50,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3137,8275,2/24/2017 18:06,0,False,Closed,1,2/24/2017 18:06,2/24/2017 18:06,2/24/2017 18:06,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3138,8276,2/24/2017 18:21,0,False,Closed,1,2/24/2017 18:21,2/24/2017 18:21,2/24/2017 18:21,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3139,8277,2/24/2017 18:30,0,False,Closed,1,2/24/2017 18:30,2/24/2017 18:30,2/24/2017 18:30,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3140,8278,2/24/2017 18:42,0,False,Closed,1,2/24/2017 18:42,2/24/2017 18:42,2/24/2017 18:42,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3141,8279,2/24/2017 18:42,0,False,Closed,1,2/24/2017 18:42,2/24/2017 18:42,2/24/2017 18:42,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3142,8280,2/24/2017 18:45,0,False,Closed,1,2/24/2017 18:45,2/24/2017 18:45,2/24/2017 18:45,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3143,8281,2/24/2017 18:45,0,False,Closed,1,2/24/2017 18:45,2/24/2017 18:45,2/24/2017 18:45,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3144,8282,2/24/2017 18:49,0,False,Closed,1,2/24/2017 18:49,2/24/2017 18:49,2/24/2017 18:49,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3145,8283,2/24/2017 18:56,0,False,Closed,1,2/27/2017 15:29,2/27/2017 15:29,2/27/2017 15:29,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,99,242,ALTAMONT ST,99 ALTAMONT ST,"99 ALTAMONT ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.09724198,42.78229535,3,Website
3146,8284,2/24/2017 18:57,0,False,Closed,1,2/24/2017 18:57,2/24/2017 18:57,2/24/2017 18:57,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3147,8285,2/24/2017 18:58,0,False,Closed,1,2/24/2017 18:58,2/24/2017 18:58,2/24/2017 18:58,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3148,8286,2/24/2017 19:03,0,False,Closed,1,2/24/2017 19:03,2/24/2017 19:03,2/24/2017 19:03,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3149,8287,2/24/2017 19:04,0,False,Closed,1,2/24/2017 19:42,2/24/2017 19:42,2/24/2017 19:22,False,1097,Highway - Catch Basin Repair,False,,11,Highway,,632,KATHY DR,KATHY DR,"KATHY DR, Haverhill, MA",1,Haverhill,589,HILLDALE AVE,0,,0,2,-71.09400550000001,42.7854727,1,Call Center
3150,8288,2/24/2017 19:08,0,False,Closed,1,2/24/2017 19:08,2/24/2017 19:08,2/24/2017 19:08,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3151,8289,2/24/2017 19:09,0,False,Closed,1,2/24/2017 19:09,2/24/2017 19:09,2/24/2017 19:09,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3152,8290,2/24/2017 19:10,0,False,Closed,1,2/24/2017 19:10,2/24/2017 19:10,2/24/2017 19:10,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3153,8291,2/24/2017 19:19,0,False,Closed,1,2/24/2017 19:19,2/24/2017 19:19,2/24/2017 19:19,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3154,8292,2/24/2017 19:20,0,False,Closed,1,2/24/2017 19:20,2/24/2017 19:20,2/24/2017 19:20,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3155,8293,2/24/2017 19:22,0,False,Closed,1,2/24/2017 19:22,2/24/2017 19:22,2/24/2017 19:22,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3156,8294,2/24/2017 19:29,0,False,Closed,1,3/30/2017 13:53,3/30/2017 13:53,3/30/2017 13:53,False,1097,Highway - Catch Basin Repair,False,,11,Highway,1,1057,WHARF LN,1 WHARF LN,"1 WHARF LN, Haverhill, MA",1,Haverhill,456,EAST MAIN ST,0,,0,2,-71.0020773,42.8097388,1,Call Center
3157,8295,2/24/2017 19:43,0,False,Closed,1,2/28/2017 16:48,2/28/2017 16:48,2/28/2017 16:48,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,,654,LAFAYETTE SQ,LAFAYETTE SQ,"LAFAYETTE SQ, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.0896558,42.7775982,1,Call Center
3158,8296,2/24/2017 19:44,0,False,Closed,1,2/24/2017 19:44,2/24/2017 19:44,2/24/2017 19:44,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3159,8297,2/24/2017 19:46,0,False,Closed,1,2/24/2017 19:46,2/24/2017 19:46,2/24/2017 19:46,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3160,8298,2/24/2017 20:09,0,False,Closed,1,2/24/2017 20:09,2/24/2017 20:09,2/24/2017 20:09,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3161,8299,2/24/2017 20:17,0,False,Closed,1,2/24/2017 20:17,2/24/2017 20:17,2/24/2017 20:17,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3162,8300,2/24/2017 20:24,0,False,Closed,1,2/24/2017 20:24,2/24/2017 20:24,2/24/2017 20:24,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3163,8301,2/24/2017 20:27,0,False,Closed,1,2/24/2017 20:27,2/24/2017 20:27,2/24/2017 20:27,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3164,8302,2/24/2017 20:40,0,False,Closed,1,2/28/2017 16:46,2/28/2017 16:46,2/28/2017 16:46,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,,1190, JAMES P GINITY BLVD,JAMES P GINITY BLVD,"JAMES P GINITY BLVD, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.0759707,42.7767753,1,Call Center
3165,8303,2/24/2017 20:49,0,False,Closed,1,2/24/2017 20:49,2/24/2017 20:49,2/24/2017 20:49,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3166,8304,2/24/2017 23:32,0,False,Closed,1,3/1/2017 17:42,3/1/2017 17:42,3/1/2017 17:42,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,59-67,566,HANSCOM AVE,59-67 HANSCOM AVE,"59-67 HANSCOM AVE, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.0947118,42.804750899999995,3,Website
3167,8305,2/24/2017 23:36,0,False,Closed,1,2/27/2017 14:15,2/27/2017 14:15,2/27/2017 14:15,False,1089,Traffic/Street Lights - Street light/pole request,False,,6,Inspectional Services,,833,PINEDALE AVE,PINEDALE AVE,"PINEDALE AVE, Haverhill, MA",1,Haverhill,566,HANSCOM AVE,0,,0,2,-71.09296859999999,42.8038316,3,Website
3168,8306,2/25/2017 3:05,0,True,Closed,1,3/31/2017 13:22,2/28/2017 16:50,2/28/2017 16:50,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,121,320,BRADLEY AVE,121 BRADLEY AVE,"121 BRADLEY AVE, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.13343409999999,42.770434,9,Report2Gov Android
3169,8307,2/25/2017 15:44,0,False,Closed,1,2/28/2017 16:28,2/28/2017 16:28,2/28/2017 16:28,False,294,Highway - Street Paving Request,False,Please be clear on the location.,11,Highway,118,829,PILLING ST,118 PILLING ST,"118 PILLING ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.09649990000001,42.77386679999999,3,Website
3170,8308,2/27/2017 13:44,0,False,Closed,1,2/27/2017 13:44,2/27/2017 13:44,2/27/2017 13:44,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3171,8309,2/27/2017 13:45,0,False,Closed,1,2/27/2017 13:45,2/27/2017 13:45,2/27/2017 13:45,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3172,8310,2/27/2017 13:49,0,False,Closed,1,2/27/2017 13:49,2/27/2017 13:49,2/27/2017 13:49,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3173,8311,2/27/2017 13:57,0,False,Closed,1,2/27/2017 13:57,2/27/2017 13:57,2/27/2017 13:57,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3174,8312,2/27/2017 14:03,0,False,Closed,1,3/1/2017 17:34,3/1/2017 17:34,3/1/2017 17:34,False,291,Highway - Pothole,False,"<p>Please answer the following;
</p><p>1. Approximate size of pothole?
<br>2. Is it posing an immediate hazard?
<br>3. Side or center of street?
<br>4. Has it been there over 2 weeks?</p>",11,Highway,,263,ASHLAND ST,ASHLAND ST,"ASHLAND ST, Haverhill, MA",1,Haverhill,709,MAIN ST,0,,0,2,-71.0772803,42.7808865,1,Call Center
3175,8313,2/27/2017 14:06,0,False,Closed,1,2/27/2017 15:27,2/27/2017 15:27,2/27/2017 15:27,False,308,Illegal Out-of-State License,False,"<p>Please answer the following questions;</p>
<p>1. What is the vehicle plate number? From what state?<br>
2. What is the make/model of the vehicle?<br>
</p>",15,Police,67,790,OLIVER ST,67 OLIVER ST,"67 OLIVER ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.1129483,42.8017946,1,Call Center
3176,8314,2/27/2017 14:10,0,False,Closed,1,2/28/2017 18:38,2/28/2017 18:38,2/28/2017 18:38,False,344,Trash - Illegal Dumping,False,"<p>Please answer the following questions;</p>
<p>1. Is it on private property or city property?<br>
2. What materials?</p>",11,Highway,,551,GROVE ST,GROVE ST,"GROVE ST, Haverhill, MA",1,Haverhill,584,HIGH ST,0,,0,2,-71.0919389,42.772900899999996,1,Call Center
3177,8315,2/27/2017 14:23,0,False,Closed,1,3/1/2017 17:28,3/1/2017 17:28,3/1/2017 17:28,False,346,Toter Issues,True,Please describe the situation.,11,Highway,63,925,SOUTH CENTRAL ST,63 SOUTH CENTRAL ST,"63 SOUTH CENTRAL ST, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.070524,42.768696399999996,1,Call Center
3178,8316,2/27/2017 14:31,0,False,Closed,1,2/27/2017 14:31,2/27/2017 14:31,2/27/2017 14:31,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3179,8317,2/27/2017 14:38,0,False,Closed,1,2/27/2017 14:38,2/27/2017 14:38,2/27/2017 14:38,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3180,8318,2/27/2017 14:44,0,False,Closed,1,3/30/2017 13:47,3/30/2017 13:47,2/28/2017 16:30,False,348,Tree Issues - City Owned Tree Issue,False,,11,Highway,44,677,LEROY AVE,44 LEROY AVE,"44 LEROY AVE, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0826292,42.767723700000005,1,Call Center
3181,8319,2/27/2017 14:46,0,False,Closed,1,2/27/2017 14:46,2/27/2017 14:46,2/27/2017 14:46,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3182,8320,2/27/2017 14:53,0,False,Closed,1,2/27/2017 14:53,2/27/2017 14:53,2/27/2017 14:53,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3183,8321,2/27/2017 14:53,0,False,Closed,1,2/27/2017 14:53,2/27/2017 14:53,2/27/2017 14:53,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3184,8322,2/27/2017 14:55,0,False,Closed,1,2/27/2017 14:55,2/27/2017 14:55,2/27/2017 14:55,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3185,8323,2/27/2017 14:56,0,False,Closed,1,2/27/2017 14:56,2/27/2017 14:56,2/27/2017 14:56,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3186,8324,2/27/2017 15:13,0,False,Closed,1,2/27/2017 15:13,2/27/2017 15:13,2/27/2017 15:13,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3187,8325,2/27/2017 15:17,0,False,Closed,1,2/27/2017 15:17,2/27/2017 15:17,2/27/2017 15:17,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3188,8326,2/27/2017 15:20,0,False,Closed,1,2/27/2017 15:20,2/27/2017 15:20,2/27/2017 15:20,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3189,8327,2/27/2017 15:21,0,False,Closed,1,2/27/2017 15:21,2/27/2017 15:21,2/27/2017 15:21,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3190,8328,2/27/2017 15:32,0,False,Closed,1,2/27/2017 15:32,2/27/2017 15:32,2/27/2017 15:32,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3191,8329,2/27/2017 15:36,0,False,Closed,1,2/27/2017 15:36,2/27/2017 15:36,2/27/2017 15:36,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3192,8330,2/27/2017 15:37,0,False,Closed,1,2/27/2017 15:37,2/27/2017 15:37,2/27/2017 15:37,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3193,8331,2/27/2017 15:55,0,False,Closed,1,2/27/2017 15:55,2/27/2017 15:55,2/27/2017 15:55,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3194,8332,2/27/2017 16:02,0,False,Closed,1,2/27/2017 16:02,2/27/2017 16:02,2/27/2017 16:02,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3195,8333,2/27/2017 16:02,0,False,Closed,1,2/27/2017 16:02,2/27/2017 16:02,2/27/2017 16:02,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3196,8334,2/27/2017 16:08,0,False,Closed,1,2/27/2017 16:08,2/27/2017 16:08,2/27/2017 16:08,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3197,8335,2/27/2017 16:09,0,False,Closed,1,2/27/2017 16:09,2/27/2017 16:09,2/27/2017 16:09,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3198,8336,2/27/2017 16:20,0,False,Closed,1,2/27/2017 16:20,2/27/2017 16:20,2/27/2017 16:20,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3199,8337,2/27/2017 16:20,0,False,Closed,1,2/27/2017 16:20,2/27/2017 16:20,2/27/2017 16:20,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3200,8338,2/27/2017 16:20,0,False,Closed,1,2/27/2017 16:20,2/27/2017 16:20,2/27/2017 16:20,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3201,8339,2/27/2017 16:23,0,False,Closed,1,2/27/2017 16:23,2/27/2017 16:23,2/27/2017 16:23,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3202,8340,2/27/2017 16:23,0,False,Closed,1,2/27/2017 16:23,2/27/2017 16:23,2/27/2017 16:23,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3203,8341,2/27/2017 16:29,0,False,Closed,1,2/27/2017 16:29,2/27/2017 16:29,2/27/2017 16:29,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3204,8342,2/27/2017 16:32,0,False,Closed,1,2/27/2017 16:32,2/27/2017 16:32,2/27/2017 16:32,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3205,8343,2/27/2017 16:34,0,False,Closed,1,2/27/2017 16:34,2/27/2017 16:34,2/27/2017 16:34,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3206,8344,2/27/2017 16:37,0,False,Closed,1,2/27/2017 16:37,2/27/2017 16:37,2/27/2017 16:37,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3207,8345,2/27/2017 16:50,0,False,Closed,1,2/27/2017 16:50,2/27/2017 16:50,2/27/2017 16:50,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3208,8346,2/27/2017 16:56,0,False,Closed,1,2/27/2017 20:17,2/27/2017 20:17,2/27/2017 20:17,False,356,Downed Electric Power Lines,False,,10,Fire & Police,502,315,BOXFORD RD,502 BOXFORD RD,"502 BOXFORD RD, Haverhill, MA",1,Haverhill,0,,12,Polygon 0,0,2,-71.0674471,42.739821299999996,1,Call Center
3209,8347,2/27/2017 16:56,0,False,Closed,1,2/27/2017 16:56,2/27/2017 16:56,2/27/2017 16:56,False,901,A - Information Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3210,8348,2/27/2017 17:13,0,False,Closed,1,2/27/2017 20:15,2/27/2017 20:15,2/27/2017 20:15,False,251,Barking Dog,False,,1,Animal control,33,587,HILL ST,33 HILL ST,"33 HILL ST, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.13306309999999,42.7671871,1,Call Center
3211,8349,2/27/2017 17:13,0,False,Closed,1,2/27/2017 17:13,2/27/2017 17:13,2/27/2017 17:13,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3212,8350,2/27/2017 17:18,0,False,Closed,1,2/27/2017 17:18,2/27/2017 17:18,2/27/2017 17:18,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3213,8351,2/27/2017 17:26,0,False,Closed,1,2/27/2017 17:26,2/27/2017 17:26,2/27/2017 17:26,False,902,A - Transfer Other,False,,8,311 Call Center,,0,,,", Haverhill, MA",1,Haverhill,0,,0,,0,2,0.0,0.0,1,Call Center
3214,8352,2/27/2017 17:32,0,False,Closed,1,6/29/2017 17:27,6/29/2017 17:27,6/29/2017 17:27,False,326,Street Sign Issues - Street Signs Missing/Damaged,False,"<p>Please answer the following questions;</p>
<p>1. Location?<br>
2. What is the nature of the complaint? (Is the sign missing, leaning, down?)</p>",11,Highway,,1123,E Broadway,E Broadway,"E Broadway, Haverhill, MA",1,Haverhill,0,,0,,0,2,-71.02617990000002,42.7886342,1,Call Center
