address,latitude,longitude,point,removable
"P O BOX 8499, PHILADELPHIA, PA, USA",NA,NA,,
"10 PARK PLAZA - SUITE 3170, BOSTON, MA, USA",NA,NA,,
"TEN PARK PLAZA - SUITE 3170, BOSTON, MA, USA",NA,NA,,
"65 FRANKLIN STREET, BOSTON, MA, USA",42.3552421,-71.05844043183428,POINT (236378.0455977002 900621.2432895646),False
"ONE ASHBURN PLACE, BOSTON, MA, USA",NA,NA,,
"TOWN HALL, BRIDGEWATER, MA, USA",41.9903787,-70.9750426,POINT (243498.1462826225 860134.5011475713),False
"ONE AHSBURTON PL, BOSTON, MA, USA",NA,NA,,
"0NE ASHBURTON PL, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA  STE 5720, BOSTON, MA, USA",42.35171,-71.06782,POINT (235607.3010257096 900224.9568155505),False
"PARADISE RD, SWAMPSCOTT, MA, USA",42.4850167,-70.9002899,POINT (249305.7972615745 915115.5638675446),False
"nan, E BRIDGEWATER, MA, USA",42.0334341,-70.9592096,POINT (244779.7371260119 864924.7721064817),False
"0 HIGH ST, HANSON, MA, USA",42.0751013,-70.8800423,POINT (251301.3795421037 869597.2619088687),False
"P O BOX 4007, TAUNTON, MA, USA",NA,NA,,
"MIDDLEBORO AVENUE, TAUNTON, MA, USA",41.878329,-71.012563,POINT (240460.3485458191 847670.9742052557),False
"nan, TAUNTON, MA, USA",41.8946107,-71.11113,POINT (232270.484557764 849437.3161578304),False
"DEPT OF MENTAL HEALTH - MR LOR, TAUNTON, MA, USA",NA,NA,,
"MBTA PARK GARAGE, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST SU 600, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"251 CAUSEWAY SY, SUITE 400, BOSTON, MA, USA",NA,NA,,
"100 CAMBRIDGE ST ROOM 1901, BOSTON, MA, USA",NA,NA,,
"BOX 1218, SHIRLEY, MA, USA",NA,NA,,
"251 CAUSEWAY STREET #400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"1 ASHBURTON PL ROOM 1401, BOSTON, MA, USA",NA,NA,,
"FRAMINGHAM STATE COLLEGE, BOSTON, MA, USA",NA,NA,,
"425 NORTH ST, WRENTHAM, MA, USA",42.0784968,-71.3134566,POINT (215435.7289978649 869804.844952284),False
"HEADQUARTERS BLDG, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST- STE 600-700, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY ST - STE 600-700, BOSTON, MA, USA",NA,NA,,
"905 COMMONWEALTH AV, BOSTON, MA, USA",42.3491945,-71.0916825,POINT (233642.6231769166 899935.8604678273),True
"CEDAR SWAMP, READING, MA, USA",42.5504702,-71.0847822234283,POINT (234102.3199880352 922295.8826146622),True
"25 HAVERHILL ST, READING, MA, USA",42.531372093549294,-71.08246325390277,POINT (234303.162926059 920175.3854243688),False
"MDC, SWAMPSCOTT, MA, USA",NA,NA,,
"4 WOODLAND RD, STONEHAM, MA, USA",42.449413,-71.09356,POINT (233434.8863455246 911067.0443203335),True
"4 WOODLAND RD, STONEHEAM, MA, USA",NA,NA,,
"251 CAUSEWAY ST STE 900, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"251 CAUSEWAY ST  SUITE 600, BOSTON, MA, USA",NA,NA,,
"SHERBORN, SHERBORN, MA, USA",42.2237082,-71.3550585,POINT (211965.9324354177 885927.1043226424),False
"C/O TOWN HALL, SHERBORN, MA, USA",NA,NA,,
"251 CAUSEWAY ST  STE 600, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"EMERALD STREET PO BOX 144, WRENTHAM, MA, USA",42.07857,-71.32243,POINT (214693.1997909521 869811.3905124988),False
"20  SOMERSET ST, BOSTON, MA, USA",42.359707900000004,-71.06184132332245,POINT (236095.3162512784 901115.8382367596),False
"LAW ENFORCEMENT 100 CAMBRIDGE ST, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA RM6160, BOSTON, MA, USA",NA,NA,,
"519 APPLETON RD, ARLINGTON, MA, USA",42.380821,-71.134156,POINT (230128.0468932294 903432.9204138038),False
"ONE ASHBURTON PL FL15, BOSTON\, MA, USA",NA,NA,,
"403 BELMONT STREET, WORCESTER, MA, USA",42.2743534,-71.76093468221922,POINT (178475.2529721061 891575.2379639943),False
"TOWN HALL, NAHANT, MA, USA",42.4264859,-70.9189371,POINT (247817.0124819814 908603.5425147963),False
"100 CAMBRIDGE ST FLOOR 19, BOSTON, MA, USA",NA,NA,,
"P.O. BOX 829, 817 LOWELL ST, CARLISLE, MA, USA",NA,NA,,
"SUMMER AVE, READING, MA, USA",42.515009,-71.111234,POINT (231947.7739790166 918346.5990750703),False
"25 SHAHUCK ST, LOWELL, MA, USA",NA,NA,,
"MAIN ST, MELROSE, MA, USA",42.4547914,-71.0654734,POINT (235742.3054540007 911675.8549025244),False
"562 MAIN STREET, MELROSE, MA, USA",42.45656155,-71.06484721871311,POINT (235792.80888697 911872.7419491812),False
"PLEASANT ST, MELROSE, MA, USA",42.447754,-71.071653,POINT (235237.9278456173 910891.585086091),False
"LYNN FELLS PKWY, MELROSE, MA, USA",42.4637375,-71.0613325,POINT (236077.8046417166 912671.3126518842),False
"240 BEAVER STREET, WALTHAM, MA, USA",42.38455515,-71.21397794651013,POINT (223553.1736738729 903822.5788321015),True
"251 CAUSEWAY STREET, BOSOTN, MA, USA",NA,NA,,
"251 CAUSEWAY STREET 8th Floor, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY STREET 8TH FLR, BOSTON, MA, USA",NA,NA,,
"251 CAUSEWAY STREET STE 400, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"10 PARK PLAZA SUTIE 6160, BOSTON, MA, USA",NA,NA,,
"POND ST, HANOVER, MA, USA",42.132818,-70.833218,POINT (255125.8916145174 876036.9740830647),False
"66-70 UNION SQ  #104, SOMERVILLE, MA, USA",42.379584333333334,-71.09624033333333,POINT (233251.1122884244 903309.6428493332),False
"10 EMORY ST, ATTLEBORO, MA, USA",41.9447388,-71.27972821642685,POINT (218264.9797289674 854955.0224198198),False
"420 BEDFORD ST SUITE 100, LEXINGTON, MA, USA",NA,NA,,
"870 MORAINE STREET, MARSHFIELD, MA, USA",42.090981400000004,-70.7095031,POINT (265396.75853234 871477.6861756095),False
"43 APPLETON ST, LAWRENCE, MA, USA",42.70790548387097,-71.1595475483871,POINT (227891.9884651579 939757.1962412329),False
"32 FEDERAL ST, SALEM, MA, USA",42.523094,-70.896146,POINT (249616.5430690079 919347.5146633619),False
"1309 WASHINGTON ST, WEST NEWTON, MA, USA",42.34957635,-71.22715131311253,POINT (222480.8134896395 899933.706524217),False
"36 PLEASANT STREET, WOBURN, MA, USA",42.478941,-71.15327615,POINT (228509.1661069923 914325.285568789),False
"600 CONCORD ST, FRAMINGHAM, MA, USA",42.29344705,-71.40961528402299,POINT (207453.6829984561 893667.0900074433),False
"2 MAIN ST, WORCESTER, MA, USA",42.05249225,-71.74046595367263,POINT (180094.2605168359 866927.6755058109),False
"3 PEMBERTON SQUARE, BOSTON, MA, USA",NA,NA,,
"169 SUMMER STREET, KINGSTON, MA, USA",42.00830365,-70.73040402695216,POINT (263750.5547085336 862279.1711280918),False
"180 POND ST, TEWKSBURY, MA, USA",42.594521400000005,-71.24875808662037,POINT (220620.4294352003 927136.5783116267),False
"14 STONE STREET, DANVERS, MA, USA",42.56246125,-70.95852187750208,POINT (244463.650578527 923686.0045325798),False
"6 PERRY STREET, DANVERS, MA, USA",42.5558998,-70.92643394999999,POINT (247103.4236175359 922974.3820982708),False
"12 RICE STREET, DANVERS, MA, USA",42.559991408745866,-70.94484384260964,POINT (245588.5968146056 923418.8745511153),False
"11 RICE STREET, DANVERS, MA, USA",42.5600501,-70.94587073894473,POINT (245504.2284500937 923424.8456367515),False
"163 DEDHAM BLVD, DEDHAM, MA, USA",42.248654,-71.14992786256241,POINT (228889.4590140731 888747.0504888211),False
"163 DEDHAM PKWY, DEDHAM, MA, USA",NA,NA,,
"DEDHAM BOULVARD, DEDHAM, MA, USA",NA,NA,,
"DEDHAM BLVD, DEDHAM, MA, USA",42.2506169,-71.1492514,POINT (228944.3867448029 888965.3056004426),True
"163 DEDHAM  BLVD, DEDHAM, MA, USA",42.248654,-71.14992786256241,POINT (228889.4590140731 888747.0504888211),False
"P O BOX 9137, DEDHAM, MA, USA",NA,NA,,
"50 ELM ST, DEDHAM, MA, USA",42.23365235,-71.18139087467276,POINT (226299.2327041248 887070.590422428),False
"123 HIGHLAND AVE, NEEDHAM, MA, USA",42.30539965,-71.21893217807622,POINT (223174.1794573787 895028.9616587957),False
"100 PLEASANT ST, UPTON, MA, USA",42.158521750000006,-71.61941980217946,POINT (190130.9232272158 878683.3874175479),False
"251 CAUSEWAY  STREET, BOSTON, MA, USA",42.366041249999995,-71.05934954879032,POINT (236296.9514061136 901820.3748212329),False
"OFFICE OF WATERSHED MANAGEMENT, BOSTON, MA, USA",NA,NA,,
"Dept. of Consv. and Recreation, BOSTON, MA, USA",NA,NA,,
"Dept. of consv. and Recreation, BOSTON, MA, USA",NA,NA,,
"20 SOMMERSET, BOSTON, MA, USA",NA,NA,,
"251 CAUSE WAY ST, BOSTON, MA, USA",NA,NA,,
"10 PARK PLAZA SUITE 6160, BOSTON, MA, USA",NA,NA,,
"30 ELAINE AVE, SEEKONK, MA, USA",41.89404745,-71.32987172869944,POINT (214118.3059973326 849315.2748138778),False
"136 ELM STREET, NORTH EASTON, MA, USA",42.074881950000005,-71.09589758268041,POINT (233439.6814851881 869465.6733919628),False
"1 RABBIT HILL ROAD, WESTBOROUGH, MA, USA",42.291367550000004,-71.62967741332986,POINT (189305.6489798493 893440.2894410909),True
"971 MAMMOTH RD, DRACUT, MA, USA",42.673919350000006,-71.35140556200327,POINT (212180.3865634728 935936.7292284479),False
"901 MAMMOTH RD, DRACUT, MA, USA",42.6724016,-71.35092685129749,POINT (212219.9214303953 935768.1968661309),False
"951 MAMMOTH RD, DRACUT, MA, USA",42.67320215,-71.35105126800377,POINT (212209.5673787095 935857.1089661599),False
"700 INDUSTRIAL DRIVE, LEXINGTON, SC, USA",33.944009005245036,-81.26210349980754,POINT (-709473.2923525213 15939.37796570989),False
"59 CHESTNUT ST, DUXBURY, MA, USA",42.0258184,-70.6861908995087,POINT (267394.3421427989 864258.4444028323),False
"878 TREMONT ST, DUXBURY, MA, USA",42.0358471,-70.69162444993438,POINT (266933.8280584645 865368.0075626556),False
"878 TREMOMT ST, DUXBURY, MA, USA",NA,NA,,
"75 CANAL ST, CHELMSFORD, MA, USA",42.600719350000006,-71.31824282808063,POINT (214916.0817672958 927810.5923432662),True
"38 RIDDELL RD, E BRIDGEWATER, MA, USA",42.030126949999996,-70.94109800572306,POINT (246281.8396675869 864567.1210414227),False
"471 BROADWAY, LYNNFIELD, MA, USA",42.5146321,-71.00226211227088,POINT (240902.9527412822 918351.2692632923),False
"26 ELISE CIRCLE, NORTH EASTON, MA, USA",42.059335494382026,-71.09872956741573,POINT (233213.458452393 867737.8265385783),False
"2 PARKER TERRACE, NORTH EASTON, MA, USA",42.057587,-71.098182,POINT (233259.6955663699 867543.8353487299),False
"PARKER TERRACE, NORTH EASTON, MA, USA",42.057928,-71.097729,POINT (233297.012848406 867581.8868132432),False
"205 BURLINGTON RD, BEDFORD, MA, USA",42.502071,-71.236618,POINT (221648.5227994799 916870.0524702044),False
"63 ROCKWOOD RD, NORFOLK, MA, USA",42.125857100000005,-71.33108606145497,POINT (213966.5454924842 875062.1744608466),False
"562 MAPLE STREET, DANVERS, MA, USA",42.5904672,-70.97845416304386,POINT (242807.9032032545 926786.7304072476),False
"5 PRESTON STREET, DANVERS, MA, USA",42.58978845,-70.97562984376594,POINT (243040.1807978138 926712.7552797862),False
"565 MAPLE STREET, DANVERS, MA, USA",42.59217945,-70.97750070373965,POINT (242884.9959862826 926977.408377429),False
"P O BOX 362, HATHORNE, MA, USA",NA,NA,,
"82 EASTERN AVE, ESSEX, MA, USA",42.621134999999995,-70.64566930047638,POINT (270087.658547012 930413.5577488265),False
"82 EASTERN AVE., ESSEX, MA, USA",42.621134999999995,-70.64566930047638,POINT (270087.658547012 930413.5577488265),False
"82 EASTERN AVENUE, ESSEX, MA, USA",42.621134999999995,-70.64566930047638,POINT (270087.658547012 930413.5577488265),False
"COURT HOUSE,  , MA, USA",38.8907899,-77.085654,POINT (-285036.9542052574 531510.7317956146),False
"1-11 CHEBACCO TERR, ESSEX, MA, USA",42.632745,-70.782877,POINT (258820.8486697275 931599.5141717783),False
"GLEDHILL AVE, EVERETT, MA, USA",42.4148124,-71.0435378,POINT (237570.382518698 907244.526071529),False
"RUSSELL ST, EVERETT, M, USA",42.41382,-71.0428851,POINT (237624.6950401319 907134.5813813633),False
"VETERANS AVE, EVERETT, MA, USA",42.415905,-71.042377,POINT (237665.2733253012 907366.4003098023),False
"BROADWAY, MALDEN, MA, USA",42.4268596,-71.0414954,POINT (237731.2929747376 908583.5913772882),False
"381 FERRY ST, EVERETT, MA, USA",42.41621565,-71.04856063664141,POINT (237156.1429938181 907398.1941331906),False
"P O BOX 664, TAUNTON, MA, USA",NA,NA,,
"94 LIBBY LANE, TAUNTON, MA, USA",41.93970335,-71.15135620172208,POINT (228911.8501780567 854431.2422114874),False
"1 S MAIN ST, RANDOLPH, MA, USA",38.925863,-79.853375,POINT (-524352.9245460831 555021.1114820371),False
"194 ESSEX STREET, SALEM, MA, USA",42.52151961111111,-70.89406583333334,POINT (249788.7024767121 919173.8461115391),False
"100 FIRST AVE, CHARLESTOWN, MA, USA",42.376907349999996,-71.0517936714441,POINT (236912.9909025087 903030.5754673076),False
"100 FIRST ST, CHARLESTOWN, MA, USA",42.36778818117748,-71.07769497165911,POINT (234784.866936868 902006.7719924907),False
"90 N CARL ANNON COURT, FOXBOROUGH, MA, USA",42.07369195,-71.25230933166583,POINT (220496.9610366 869284.0465127148),False
"90 C CARL ANNON COURT, FOXBOROUGH, MA, USA",NA,NA,,
"90 N CARL ANNON COURT, FOXBORO, MA, USA",42.07369195,-71.25230933166583,POINT (220496.9610366 869284.0465127148),False
"90 N CARL ANNON CT, FOXBORO, MA, USA",42.07369195,-71.25230933166583,POINT (220496.9610366 869284.0465127148),False
"27 ARSENAL RD, FRAMINGHAM, MA, USA",42.29280625,-71.41083533222587,POINT (207353.1447158793 893595.8071719429),False
"26 ARSENAL RD, FRAMINGHAM, MA, USA",42.2935454,-71.4112404,POINT (207319.6545594211 893677.8735110251),False
" , FRAMINGHAM, MA, USA",42.2792625,-71.416172,POINT (206914.5242381916 892090.9892170383),False
"1 JOHN BRADY DR, FRAMINGHAM, MA, USA",NA,NA,,
"317 HOLLIS ST, FRAMINGHAM, MA, USA",42.2696635,-71.41991834174934,POINT (206606.5096252427 891024.4860559002),False
"1 JOHN J BRADY DR, FRAMINGHAM, MA, USA",42.291476700000004,-71.41185780498728,POINT (207268.9770690257 893448.0396283958),False
"CENTRAL PARK TERRACE, FRANKLIN, MA, USA",42.0735031,-71.3947531,POINT (208709.4540873386 869238.6835196872),False
"1000 CENTRAL PARK TERRACE, FRANKLIN, MA, USA",42.07444725,-71.39660278128754,POINT (208556.2611142326 869343.3639685154),False
"1000 CENTRAL PARK TER, FRANKLIN, MA, USA",42.07444725,-71.39660278128754,POINT (208556.2611142326 869343.3639685154),False
"1000 CENTRAL PARK TERR., FRANKLIN, MA, USA",42.07444725,-71.39660278128754,POINT (208556.2611142326 869343.3639685154),False
"7 MILL STREET, ATTLEBORO, MA, USA",41.9421909,-71.28375056897903,POINT (217932.1636512431 854671.1762354658),False
"2 OAK STREET, TAUNTON, MA, USA",41.900673499999996,-71.1009685981654,POINT (233110.5749960388 850114.5919824403),False
"TRESTLE WAY, GEORGETOWN, MA, USA",42.7323493,-71.0008636,POINT (240876.3525319374 942536.5450124566),False
"23 TRESTLE WY, GEORGETOWN, MA, USA",42.732429,-71.002381,POINT (240752.0361040476 942544.6725273455),False
"99 PROSPECT ST, GLOUCESTER, MA, USA",42.6154936,-70.65977994792345,POINT (268936.2587527416 929775.4181506725),False
"257 WASHINGTON ST, GLOUCESTER, MA, USA",42.623498250000004,-70.6772305,POINT (267495.987632079 930650.6110644313),False
"259 WASHINGTON ST, GLOUCESTER, MA, USA",42.623532749999995,-70.6766254625463,POINT (267545.5834116187 930654.9222517656),False
"8 SARGENT STREET, GLOUCESTER, MA, USA",42.618205450000005,-70.66328765830906,POINT (268645.5212075414 930073.8185039564),False
"PO BOX 1599, GLOUCESTER, MA, USA",NA,NA,,
"99 PROSPECT STREET, GLOUCESTER, MA, USA",42.6154936,-70.65977994792345,POINT (268936.2587527416 929775.4181506725),False
"80 MT AUBURN ST, WATERTOWN, MA, USA",42.367237450000005,-71.18127484186593,POINT (226253.3654554052 901908.537887858),False
"0 BAY COLONY DR, ASHLAND, MA, USA",42.248775,-71.444685,POINT (204564.8355797876 888702.6864503403),False
"2000 CENTURY DR, WORCESTER, MA, USA",42.314144,-71.771144,POINT (177647.1292783061 895997.5917563301),False
"P.O. BOX 429, WINCHENDON, MA, USA",NA,NA,,
"19 LOWELL ROAD, GROTON, MA, USA",42.606368599999996,-71.56699651511677,POINT (194502.3541509487 928424.3993706396),False
"181 MAIN ST, GROVELAND, MA, USA",42.7678374,-71.0245054,POINT (238918.2709017025 946467.7610921257),False
"181 MAIN STREET, GROVELAND, MA, USA",42.7678374,-71.0245054,POINT (238918.2709017025 946467.7610921257),False
"124 MAIN ST, WESTFORD, MA, USA",42.588358,-71.419639,POINT (206596.2025184068 926424.6649624874),False
"11 DISTRIBUTOR RD, WORCESTER, MA, USA",42.28752445000001,-71.80505439438495,POINT (174841.0230656604 893050.2768689275),False
"215 MAPLE STREET, DANVERS, MA, USA",42.57278858675673,-70.94713258939332,POINT (245391.436947402 924839.1679345643),False
"1 PARSONS LANE, HALIFAX, MA, USA",41.991969,-70.842782,POINT (254455.7479339083 860387.075455308),False
"129 RAILROAD AVE, SOUTH HAMILTON, MA, USA",42.6125212,-70.87757795579391,POINT (251069.6984114751 929292.0295211248),False
"117 RAILROAD AV, SOUTH HAMILTON, MA, USA",42.6120027,-70.87681741651787,POINT (251132.5203198078 929234.8895865462),False
"121 RAILROAD AV, SOUTH HAMILTON, MA, USA",42.61241,-70.87752,POINT (251074.5437437683 929279.7119979686),False
"577 BAY RD, HAMILTON, MA, USA",42.6196851,-70.85473205053788,POINT (252938.148522984 930101.7328027476),False
"SCHOOL ST (WELL/PUMP HSE), SOUTH HAMILTON, MA, USA",NA,NA,,
"CORNER WILLOW & RR AV, SOUTH HAMILTON, MA, USA",NA,NA,,
"AT CHEBACCO LAKE, HAMILTON, MA, USA",NA,NA,,
"nan, HANSON, MA, USA",42.0751013,-70.8800423,POINT (251301.3795421037 869597.2619088687),False
"80 MEETING HOUSE LN, HANSON, MA, USA",42.065146588001305,-70.87570822786469,POINT (251668.1093201481 868494.2276028424),False
"533 MAIN ST, HANSON, MA, USA",42.0403643,-70.8607853442682,POINT (252923.7733820638 865750.8654208898),False
"1073 WEST WASHINGTON ST, HANSON, MA, USA",42.0560648,-70.90541901846626,POINT (249216.2346854946 867467.9610895719),False
"PLEASANT STREET, HANSON, MA, USA",42.029591,-70.855409,POINT (253377.9420471266 864557.6538049733),False
"275 GROVE ST, NEWTON, MA, USA",42.3385765,-71.252268,POINT (220414.9298253272 898705.5730480715),False
"P.O. BOX 751, HAVERHILL, MA, USA",NA,NA,,
"P. O. BOX 751, HAVERHILL, MA, USA",NA,NA,,
"P O BOX 751, HAVERHILL, MA, USA",NA,NA,,
"1 FINANCE CENTER, BOSTON, MA, USA",NA,NA,,
"134 HIGHLAND AVENUE, SALEM, MA, USA",42.5085688,-70.91281934123666,POINT (248257.6827850098 917724.5134754156),False
"28 CAPT. ROBERT COOK DR, NEEDHAM, MA, USA",NA,NA,,
"28 CAPT ROBERT COOK DR, NEEDHAM, MA, USA",NA,NA,,
"10 GEORGE ST, LOWELL, MA, USA",42.64209085,-71.30562220323019,POINT (215941.3310511504 932408.5931302775),False
"100 BEAL STREET, HINGHAM, MA, USA",42.2421305,-70.91241433152223,POINT (248494.84166091 888130.2099694733),False
"30 THAXTER ST, HINGHAM, MA, USA",42.242713699999996,-70.90164800213601,POINT (249382.9435504866 888201.164030415),False
"132 SCOTLAND STREET, HINGHAM, MA, USA",42.183930399999994,-70.87595672812961,POINT (251551.0173050409 881687.2655774471),False
"99 MILL RD, CHELMSFORD, MA, USA",42.578203849999994,-71.33185575648497,POINT (213803.8552792155 925307.2084273712),True
"1 HOLBROOK COURT, HOLBROOK, MA, USA",42.12594935,-71.0066303,POINT (240793.7112137809 875176.5716168165),False
"DNB, HOLBROOK, MA, USA",NA,NA,,
"703 WASHINGTON ST, HOLLISTON, MA, USA",42.2021939,-71.4295686377611,POINT (205816.5758791119 883529.6707658591),False
"492 WASHINGTON ST, HOLLISTON, MA, USA",42.209377,-71.42679992144069,POINT (206044.5456266529 884327.7139268845),False
"703 WASHINGTON STREET, HOLLISTON, MA, USA",42.2021939,-71.4295686377611,POINT (205816.5758791119 883529.6707658591),False
"WATER DEPT, TOWN HALL, HOLLISTON, MA, USA",NA,NA,,
"WASHINGTON ST, HOLLISTON, MA, USA",42.184967,-71.441364,POINT (204843.7711323955 881615.4888968184),True
"WATER DEPT, HOLLISTON, MA, USA",NA,NA,,
"703 WASHINGTON ST., HOLLISTON, MA, USA",42.2021939,-71.4295686377611,POINT (205816.5758791119 883529.6707658591),False
"HEATH ST, BROOKLINE, MA, USA",42.328273,-71.1103291,POINT (232116.8958639191 897604.8162556021),False
"33 JOCELYN CIRCLE, TAUNTON, MA, USA",41.90358835000001,-71.16418020230475,POINT (227864.1975517807 850415.7445684477),False
"P.O. BOX 7, HOPEDALE, MA, USA",NA,NA,,
"P.O.BOX 7, HOPEDALE, MA, USA",NA,NA,,
"P O BOX 7, HOPEDALE, MA, USA",NA,NA,,
"P .O. BOX 7, HOPEDALE, MA, USA",NA,NA,,
"101 CONSTITUTIONAL BLVD, FRANKLIN, MA, USA",NA,NA,,
"71 SHAW AV, ABINGTON, MA, USA",42.123743000000005,-70.95127203891387,POINT (245372.4625003735 874959.4742649414),False
"71 SHAW AVE, ABINGTON, MA, USA",42.123743000000005,-70.95127203891387,POINT (245372.4625003735 874959.4742649414),False
"BICENTENNIAL CT, MANSFIELD, MA, USA",42.035309,-71.202069,POINT (224669.337239748 865034.1462063399),False
"253 WEST ST, MANSFIELD, MA, USA",42.02540105,-71.22745594159375,POINT (222570.7668671873 863926.6420255038),False
"29 GREEN ST, NEWBURYPORT, MA, USA",42.81026505,-70.87250796884058,POINT (251324.0820284215 951261.3812252086),False
"8 BRIGHAM CIRCLE, HUDSON, MA, USA",42.38454925,-71.57346017101091,POINT (193950.7344452806 903785.0380872977),False
"8 BRIGHAM ST, HUDSON, MA, USA",42.3846432,-71.5714212,POINT (194118.6474233985 903795.3312057661),False
"8 BRIGHAM CIR, HUDSON, MA, USA",42.38454925,-71.57346017101091,POINT (193950.7344452806 903785.0380872977),False
"0  C ST, HULL, MA, USA",42.3052329,-70.8842353,POINT (250769.8854389425 895155.5164553245),False
"0  ATLANTIC HOUSE CT, HULL, MA, USA",42.2660194,-70.8467066,POINT (253897.4333185588 890823.0224669239),False
"15 EDGEWATER RD, HULL, MA, USA",42.277140110522275,-70.86799199156515,POINT (252132.2450249454 892044.9873717258),False
"2 SAMOSET AVE PO BOX 187, HULL, MA, USA",NA,NA,,
"2 SAMOSET AVE, HULL, MA, USA",42.279238,-70.86739,POINT (252180.1721725102 892278.3718340055),True
"1111 NANTASKET AVE, HULL, MA, USA",42.30585157010501,-70.89903867871908,POINT (249548.8810799066 895215.5284680941),True
"240 SMITH ST, N ATTLEBORO, MA, USA",41.9856609,-71.32366602567404,POINT (214612.2573896492 859491.7439131227),False
"43 S WASHINGTON ST, N ATTLEBORO, MA, USA",41.9808965,-71.33405190829876,POINT (213752.6417168108 858960.8370477862),False
"49 WHITING ST, N ATTLEBORO, MA, USA",41.99443905,-71.33216549554515,POINT (213906.0147818489 860465.3092918119),False
"275 LANDRY AVE, N ATTLEBORO, MA, USA",41.9896214,-71.30050758961252,POINT (216530.2940636226 859935.8627740152),False
"DUNSTABLE RD, TYNGSBORO, MA, USA",NA,NA,,
"CAROLINE AVE., IPSWICH, MA, USA",42.680502,-70.846508,POINT (253561.0818555561 936862.5410922442),False
"ONE AGAWAM VILLAGE, IPSWICH, MA, USA",42.671532,-70.838279,POINT (254243.2585712796 935871.3267728135),False
"AGAWAM VLGE, IPSWICH, MA, USA",NA,NA,,
"40  NAVILLUS RD, TEWKSBURY, MA, USA",42.6178614,-71.25474132026682,POINT (220121.9078818699 929727.8368081454),False
"1430 MAIN ST., WALTHAM, MA, USA",42.37590455,-71.2719348998119,POINT (218783.1510461741 902847.3146839242),False
"PO BOX 53, STOW, MA, USA",NA,NA,,
"160 GOULD ST S-300, NEEDHAM, MA, USA",42.30466175,-71.22849039796075,POINT (222386.3631575297 894944.4467660646),False
"132 BOYLSTON STREET, BOSTON, MA, USA",42.35236975,-71.06605049999999,POINT (235752.7160082208 900298.9788361819),False
"ONE COMMERCIAL ST, FOXBORO, MA, USA",42.052259,-71.243032,POINT (221271.8507205955 866905.7516395327),False
"PO BOX 747, LAWRENCE, MA, USA",42.7070354,-71.1631137,POINT (227600.2103582481 939659.3815702233),False
"ROUNDTABLE LANE OPEN SPACE, TAUNTON, MA, USA",41.892958,-71.053431,POINT (237059.5721625641 849277.2041965622),False
"15 HILLCREST RD, KINGSTON, MA, USA",42.4121636,-71.24536900000001,POINT (220959.0552087917 906881.0571262832),False
"15 HILLCREST ROAD, KINGSTON, MA, USA",42.4121636,-71.24536900000001,POINT (220959.0552087917 906881.0571262832),False
"180 ASHLAND ST, WAKEFIELD, MA, USA",42.472202,-71.06597,POINT (235691.6166617264 913609.5829915632),False
"SOUTH MAIN ST, LAKEVILLE, MA, USA",41.8805752,-70.9230897,POINT (247885.4054929047 847966.788193234),False
"ADJ 1551 CENTRAL ST, STOUGHTON, MA, USA",NA,NA,,
"SHORT & JACKSON STS BETWEEN, LAWRENCE, MA, USA",NA,NA,,
"353 ELM ST-CHESTNUT ST, LAWRENCE, MA, USA",NA,NA,,
"353 ELM ST, LAWRENCE, MA, USA",42.711529299999995,-71.1671792790614,POINT (227265.1819259559 940157.2863224718),False
"17-31 FARNHAM ST, LAWRENCE, MA, USA",42.69535729433704,-71.15926896065206,POINT (227920.3803449717 938363.3548777581),False
"959 WALTHAM ST, LEXINGTON, MA, USA",42.41667675,-71.23232245659818,POINT (222031.3588783551 907385.6550465489),False
"285 MILL RD, CHELMSFORD, MA, USA",42.589274,-71.31536193227456,POINT (215155.2571023175 926539.7131198563),False
"285 MILL ROAD, CHELMSFORD, MA, USA",42.589274,-71.31536193227456,POINT (215155.2571023175 926539.7131198563),False
"83 MIDDLESEX ST, NO CHELMSFORD, MA, USA",42.63661405,-71.37588923841669,POINT (210179.4744891883 931789.4444720548),False
"19 SHATTUCK ST, LITTLETON, MA, USA",42.545715400000006,-71.47878785375929,POINT (201742.3165100471 921684.9218198266),False
"PO BOX 1305, LITTLETON, MA, USA",NA,NA,,
"P O BOX 1305, LITTLETON, MA, USA",NA,NA,,
"P.O. BOX 2406, LITTLETON, MA, USA",NA,NA,,
"P.O. BOX 1305, LITTLETON, MA, USA",NA,NA,,
