,YEAR,STATEFIP,CITY,CNTRY,MORTGAGE,RENT,RENTGRS,VACANCY,KITCHEN,FRIDGE,PHONE,CINETHH,FAMSIZE,SEX,AGE,MARST,RACE,RACED,CITIZEN,SCHOOL,EDUC,EDUCD,GRADEATT,GRADEATTD,EMPSTAT,EMPSTATD,INCTOT,FTOTINC
7797302,2018,25,810,840,0,2500,2650,0,4,2,2,1,1,1,26,6,1,100,0,1,10,101,0,0,1,10,61000,61000
7797303,2018,25,810,840,0,2500,2650,0,4,2,2,1,1,1,25,6,1,100,0,1,10,101,0,0,1,10,60000,60000
7797304,2018,25,810,840,0,2500,2650,0,4,2,2,1,1,1,24,6,1,100,0,1,10,101,0,0,1,10,60000,60000
7797323,2018,25,7570,840,0,1200,1400,0,4,2,2,1,4,1,55,4,1,100,0,1,4,40,0,0,1,10,33800,33800
7797390,2018,25,810,840,0,3000,3060,0,4,2,2,1,2,2,66,1,1,100,0,1,11,114,0,0,3,30,82500,92500
7797391,2018,25,810,840,0,3000,3060,0,4,2,2,1,2,1,78,1,1,100,3,1,10,101,0,0,3,30,10000,92500
7797392,2018,25,810,840,0,3000,3060,0,4,2,2,1,1,2,59,6,1,100,0,1,11,115,0,0,1,10,150000,150000
7797438,2018,25,810,840,0,1100,1150,0,4,2,2,1,1,2,61,4,2,200,0,1,10,101,0,0,1,10,33000,33000
7797447,2018,25,810,840,0,2000,2054,0,4,2,2,1,1,1,26,6,1,100,0,1,10,101,0,0,1,10,201700,201700
7797454,2018,25,810,840,0,1200,1320,0,4,2,2,1,2,2,68,1,1,100,0,1,6,63,0,0,1,10,26600,67600
7797455,2018,25,810,840,0,1200,1320,0,4,2,2,1,2,1,62,1,2,200,3,1,4,40,0,0,1,10,41000,67600
7797461,2018,25,810,840,0,3000,3080,0,4,2,2,1,1,2,25,6,1,100,0,1,10,101,0,0,1,10,65000,65000
7797462,2018,25,810,840,0,3000,3080,0,4,2,2,1,1,2,25,6,1,100,0,1,10,101,0,0,1,10,50000,50000
7797477,2018,25,810,840,0,2100,2220,0,4,2,2,1,1,2,32,6,1,100,0,1,10,101,0,0,1,10,89000,89000
7797518,2018,25,810,840,0,2900,2990,0,4,2,2,1,2,2,61,1,1,100,0,1,11,114,0,0,1,10,137600,162400
7797519,2018,25,810,840,0,2900,2990,0,4,2,2,1,2,1,65,1,1,100,0,1,11,114,0,0,2,20,24800,162400
7797526,2018,25,810,840,0,260,280,0,4,2,2,1,1,1,41,6,2,200,2,1,10,101,0,0,3,30,12000,12000
7797567,2018,25,930,840,0,2600,2720,0,4,2,2,1,2,1,30,6,1,100,0,1,11,115,0,0,1,10,70000,70000
7797568,2018,25,930,840,0,2600,2720,0,4,2,2,1,2,1,29,6,2,200,0,2,10,101,7,70,3,30,0,70000
7797587,2018,25,810,840,0,1400,1550,0,4,2,2,1,2,2,22,6,8,801,0,1,10,101,0,0,1,10,13000,23800
7797588,2018,25,810,840,0,1400,1550,0,4,2,2,1,2,2,58,3,8,801,2,1,2,26,0,0,3,30,10800,23800
7797589,2018,25,810,840,0,650,818,0,4,2,2,3,1,1,52,6,6,640,2,1,0,2,0,0,1,10,12000,12000
7797590,2018,25,810,840,0,650,818,0,4,2,2,3,1,2,83,5,6,640,2,1,6,63,0,0,3,30,9800,9800
7797591,2018,25,810,840,0,650,818,0,4,2,2,3,2,1,46,1,6,640,2,1,0,2,0,0,1,10,14900,14900
7797592,2018,25,810,840,0,650,818,0,4,2,2,3,2,2,24,1,6,640,3,1,11,116,0,0,3,30,0,14900
7797639,2018,25,7570,840,0,990,1040,0,4,2,2,1,1,2,38,6,1,100,0,1,11,114,0,0,1,10,70000,70000
7797645,2018,25,810,840,0,1900,1990,0,4,2,2,1,2,2,29,6,7,700,2,1,5,50,0,0,2,20,10370,10370
7797647,2018,25,810,840,0,1600,1900,0,4,2,2,1,2,2,55,4,2,200,0,2,8,81,6,60,1,10,30000,50000
7797648,2018,25,810,840,0,1600,1900,0,4,2,2,1,2,1,26,6,2,200,0,1,6,63,0,0,1,10,20000,50000
7797655,2018,25,6670,840,0,350,350,0,4,2,2,1,1,2,80,5,2,200,0,1,6,63,0,0,3,30,11900,11900
7797674,2018,25,810,840,0,300,380,0,4,2,2,3,3,2,48,1,9,902,2,1,6,63,0,0,2,20,0,89000
7797675,2018,25,810,840,0,300,380,0,4,2,2,3,3,1,63,1,8,801,0,1,11,114,0,0,1,10,89000,89000
7797687,2018,25,810,840,0,1000,1000,0,4,2,2,1,3,2,39,4,1,100,0,1,6,65,0,0,1,10,43000,43000
7797699,2018,25,3770,840,0,1200,1542,0,4,2,2,1,2,2,28,1,1,100,0,1,6,65,0,0,1,10,28000,98000
7797700,2018,25,3770,840,0,1200,1542,0,4,2,2,1,2,1,26,1,1,100,0,1,6,63,0,0,1,10,70000,98000
7797739,2018,25,810,840,0,1500,1530,0,4,2,2,1,1,1,23,6,4,400,0,1,10,101,0,0,1,10,85000,85000
7797750,2018,25,810,840,0,1100,1150,0,4,2,2,1,1,2,77,6,1,100,0,1,10,101,0,0,3,30,309000,309000
7797772,2018,25,810,840,0,2000,2060,0,4,2,2,1,1,1,31,6,1,100,0,1,11,114,0,0,3,30,90000,90000
7797773,2018,25,810,840,0,2000,2060,0,4,2,2,1,1,2,23,6,1,100,0,2,8,81,6,60,3,30,17400,17400
7797774,2018,25,810,840,0,1700,1850,0,4,2,2,1,3,2,36,6,8,826,2,1,6,65,0,0,3,30,8600,8600
7797777,2018,25,810,840,0,590,590,0,4,2,2,1,1,2,68,5,1,100,0,1,2,26,0,0,3,30,10800,10800
7797860,2018,25,810,840,0,1400,1540,0,4,2,2,1,1,1,62,6,1,100,0,1,6,65,0,0,1,10,44700,44700
7797875,2018,25,810,840,0,1600,1960,0,4,2,2,1,2,1,57,1,1,100,0,1,10,101,0,0,1,10,620000,620000
7797876,2018,25,810,840,0,1600,1960,0,4,2,2,1,2,2,48,1,1,100,0,1,8,81,0,0,2,20,0,620000
7797889,2018,25,810,840,0,300,300,0,4,2,2,3,1,2,77,5,1,100,0,1,6,63,0,0,3,30,4200,4200
7797913,2018,25,930,840,0,380,380,0,4,2,2,3,1,1,77,5,2,200,0,1,6,64,0,0,3,30,15600,15600
7797918,2018,25,7570,840,0,250,250,0,4,2,2,1,1,2,55,4,7,700,0,1,6,64,0,0,3,30,15330,15330
7797923,2018,25,810,840,0,1700,1870,0,4,2,2,1,2,1,24,6,1,100,0,2,7,71,6,60,1,10,26200,26200
7797924,2018,25,810,840,0,1700,1870,0,4,2,2,1,2,2,23,6,1,100,0,1,10,101,0,0,1,10,40000,26200
7797926,2018,25,810,840,0,1200,1270,0,4,2,1,1,1,2,26,6,4,400,2,1,6,63,0,0,1,10,50000,50000
7798021,2018,25,6670,840,0,240,240,0,4,2,2,1,1,2,64,6,1,100,0,1,6,61,0,0,3,30,8800,8800
7798025,2018,25,810,840,0,1500,1730,0,4,2,2,1,2,2,42,1,3,361,0,1,11,114,0,0,1,10,118000,163000
7798026,2018,25,810,840,0,1500,1730,0,4,2,2,1,2,1,38,1,1,100,0,1,6,63,0,0,1,10,45000,163000
7798039,2018,25,7570,840,0,500,710,0,4,2,2,3,1,1,70,4,1,100,0,1,6,65,0,0,3,30,19000,19000
7798053,2018,25,810,840,0,2100,2240,0,4,2,2,1,2,2,37,6,1,100,0,1,10,101,0,0,1,10,65000,65000
7798054,2018,25,810,840,0,2100,2240,0,4,2,2,1,2,2,29,6,1,100,0,1,10,101,0,0,1,10,52000,65000
7798064,2018,25,810,840,0,1100,1280,0,4,2,2,1,2,2,63,4,1,100,0,1,6,63,0,0,1,10,42000,64000
7798065,2018,25,810,840,0,1100,1280,0,4,2,2,1,2,2,38,6,8,801,0,1,10,101,0,0,1,10,22000,64000
7798074,2018,25,810,840,0,1000,1390,0,4,2,2,3,2,1,55,6,2,200,2,1,2,25,0,0,3,30,0,12000
7798075,2018,25,810,840,0,1000,1390,0,4,2,2,3,2,2,76,5,2,200,2,1,2,26,0,0,3,30,12000,12000
7798089,2018,25,930,840,0,2600,2600,0,4,2,2,2,5,2,39,1,1,100,0,1,11,116,0,0,1,10,101000,262000
7798090,2018,25,930,840,0,2600,2600,0,4,2,2,2,5,1,41,1,8,801,3,1,11,116,0,0,1,10,161000,262000
7798096,2018,25,810,840,0,1600,1650,0,4,2,2,1,3,1,25,1,1,100,0,1,6,64,0,0,1,10,40000,67000
7798097,2018,25,810,840,0,1600,1650,0,4,2,2,1,3,2,36,1,1,100,3,1,10,101,0,0,1,10,27000,67000
7798105,2018,25,810,840,0,1600,1710,0,4,2,2,1,2,2,33,1,1,100,0,1,6,63,0,0,2,20,23200,54400
7798106,2018,25,810,840,0,1600,1710,0,4,2,2,1,2,1,29,1,1,100,0,1,10,101,0,0,1,10,31200,54400
7798107,2018,25,810,840,0,2100,2100,0,4,2,1,2,1,2,25,6,1,100,3,1,11,114,0,0,1,10,9800,9800
7798117,2018,25,6670,840,0,1000,1420,0,4,2,2,1,1,2,28,6,1,100,0,1,11,114,0,0,1,10,55000,55000
7798177,2018,25,6670,840,0,350,610,0,4,2,1,3,2,2,44,6,2,200,0,1,6,63,0,0,3,30,8800,8800
7798186,2018,25,930,840,0,2000,2000,0,4,2,2,1,3,2,31,1,1,100,3,1,11,116,0,0,1,10,52000,55000
7798187,2018,25,930,840,0,2000,2000,0,4,2,2,1,3,1,32,1,1,100,3,1,11,114,0,0,1,10,3000,55000
7798249,2018,25,810,840,0,1400,1550,0,4,2,2,1,1,1,46,6,1,100,3,1,0,2,0,0,1,10,20000,20000
7798264,2018,25,810,840,0,130,460,0,4,2,2,3,2,2,58,4,2,200,2,1,6,65,0,0,3,30,18700,18700
7798272,2018,25,810,840,0,1100,1100,0,4,2,2,1,3,2,42,6,2,200,0,1,8,81,0,0,1,10,42000,52000
7798273,2018,25,810,840,0,1100,1100,0,4,2,2,1,3,1,20,6,2,200,0,2,7,71,6,60,1,10,10000,52000
7798322,2018,25,930,840,0,2800,2880,0,4,2,2,1,4,2,34,1,1,100,0,1,11,114,0,0,1,10,38800,108800
7798323,2018,25,930,840,0,2800,2880,0,4,2,2,1,4,1,35,1,1,100,0,1,11,116,0,0,1,10,70000,108800
7798350,2018,25,810,840,0,950,1360,0,4,2,2,1,5,1,56,1,2,200,3,1,6,63,0,0,1,10,50000,105200
7798351,2018,25,810,840,0,950,1360,0,4,2,2,1,5,2,51,1,2,200,3,1,6,63,0,0,1,10,42700,105200
7798352,2018,25,810,840,0,950,1360,0,4,2,2,1,5,2,28,6,2,200,3,1,7,71,0,0,1,10,7500,105200
7798353,2018,25,810,840,0,950,1360,0,4,2,2,1,5,2,27,3,2,200,2,1,8,81,0,0,1,10,5000,105200
7798381,2018,25,810,840,0,2200,2294,0,4,2,2,1,1,2,24,6,1,100,0,1,10,101,0,0,1,10,60000,60000
7798382,2018,25,810,840,0,2200,2294,0,4,2,2,1,1,2,28,6,1,100,0,1,10,101,0,0,1,10,50000,50000
7798403,2018,25,3770,840,0,280,280,0,4,2,2,3,1,2,67,3,1,100,0,1,0,2,0,0,3,30,11700,11700
7798423,2018,25,6670,840,0,550,620,0,4,2,2,1,2,1,37,1,1,100,3,1,8,81,0,0,1,10,53600,73600
7798424,2018,25,6670,840,0,550,620,0,4,2,2,1,2,2,26,1,1,100,0,1,6,65,0,0,1,10,20000,73600
7798528,2018,25,810,840,0,1800,2250,0,4,2,2,1,3,1,26,6,2,200,0,1,6,64,0,0,1,10,19000,66000
7798529,2018,25,810,840,0,1800,2250,0,4,2,2,1,3,2,65,5,1,100,2,1,2,22,0,0,1,10,4000,66000
7798530,2018,25,810,840,0,1800,2250,0,4,2,2,1,3,1,48,5,1,100,2,1,4,40,0,0,1,10,43000,66000
7798544,2018,25,810,840,0,2700,2804,0,4,2,2,1,1,2,24,6,1,100,0,1,10,101,0,0,1,10,60000,60000
7798545,2018,25,810,840,0,2700,2804,0,4,2,2,1,1,2,25,6,6,669,3,2,10,101,7,70,1,10,25000,25000
7798546,2018,25,810,840,0,2700,2804,0,4,2,2,1,1,1,24,6,1,100,0,1,11,114,0,0,1,10,25000,25000
7798696,2018,25,810,840,0,1900,1930,0,4,2,2,1,1,1,27,6,1,100,0,1,11,114,0,0,1,10,67000,67000
7798697,2018,25,810,840,0,1900,1930,0,4,2,2,1,1,1,29,6,1,100,0,1,10,101,0,0,1,10,54000,54000
7798737,2018,25,810,840,0,1500,1560,0,4,2,2,1,1,2,24,6,1,100,0,1,11,114,0,0,1,10,24000,24000
7798778,2018,25,810,840,0,1200,1330,0,4,2,2,1,1,2,33,6,1,100,0,1,10,101,0,0,1,10,78000,78000
7798808,2018,25,810,840,0,2300,2390,0,4,2,2,1,2,1,25,1,1,100,0,1,11,114,0,0,1,10,91000,156000
7798809,2018,25,810,840,0,2300,2390,0,4,2,2,1,2,2,25,1,1,100,0,1,10,101,0,0,2,20,65000,156000
7798817,2018,25,810,840,0,720,1020,0,4,2,2,1,1,1,27,6,6,610,3,2,10,101,7,70,3,30,30000,30000
7798831,2018,25,810,840,0,2200,2330,0,4,2,2,1,1,2,25,6,1,100,0,1,10,101,0,0,1,10,50000,50000
7798832,2018,25,810,840,0,2200,2330,0,4,2,2,1,1,2,26,6,1,100,0,1,10,101,0,0,1,10,42000,42000
7798833,2018,25,810,840,0,2200,2330,0,4,2,2,1,1,1,25,6,6,662,0,1,10,101,0,0,1,10,28000,28000
7798844,2018,25,810,840,0,80,100,0,4,2,2,3,1,2,69,5,4,400,3,1,0,2,0,0,3,30,3600,3600
7798849,2018,25,7570,840,0,180,240,0,4,2,2,1,4,1,27,1,1,100,0,1,5,50,0,0,3,30,8000,8800
7798850,2018,25,7570,840,0,180,240,0,4,2,2,1,4,2,24,1,1,100,0,1,6,63,0,0,1,10,800,8800
7798885,2018,25,3770,840,0,350,490,0,4,2,2,1,1,2,59,6,1,100,0,1,6,63,0,0,1,10,19000,19000
7798886,2018,25,3770,840,0,350,490,0,4,2,2,1,1,1,57,6,1,100,0,1,6,63,0,0,3,30,8600,8600
7798916,2018,25,810,840,0,3000,3160,0,4,2,2,1,2,1,31,1,1,100,0,1,7,71,0,0,1,10,120000,120500
7798917,2018,25,810,840,0,3000,3160,0,4,2,2,1,2,2,30,1,1,100,0,2,10,101,7,70,1,10,500,120500
7798918,2018,25,810,840,0,3000,3160,0,4,2,2,1,1,2,25,6,1,100,0,2,7,71,7,70,1,10,2400,2400
7798919,2018,25,810,840,0,1800,1930,0,4,2,2,1,2,2,28,6,1,100,0,1,10,101,0,0,3,30,22000,22000
7798920,2018,25,810,840,0,1800,1930,0,4,2,2,1,2,2,33,4,1,100,3,2,11,114,7,70,1,10,75000,22000
7798931,2018,25,930,840,0,2100,2233,0,4,2,2,1,1,1,21,6,1,100,0,2,7,71,6,60,1,10,20000,20000
7798935,2018,25,810,840,0,2700,2900,0,4,2,2,1,3,2,38,1,1,100,0,1,11,114,0,0,2,20,50000,107050
7798936,2018,25,810,840,0,2700,2900,0,4,2,2,1,3,1,37,1,1,100,0,1,11,114,0,0,1,10,57050,107050
7799013,2018,25,810,840,0,1400,1640,0,4,2,2,1,1,2,54,4,1,100,0,1,11,114,0,0,1,10,75000,75000
7799046,2018,25,810,840,0,1100,1404,0,4,2,2,1,3,2,41,6,2,200,0,1,6,64,0,0,1,10,36000,36000
7799080,2018,25,7570,840,0,1200,1540,0,4,2,2,1,2,1,26,6,1,100,0,1,10,101,0,0,1,10,50000,50000
7799081,2018,25,7570,840,0,1200,1540,0,4,2,2,1,2,2,25,6,1,100,0,1,10,101,0,0,1,10,45000,50000
7799099,2018,25,930,840,0,2500,2800,0,4,2,2,1,1,1,65,6,1,100,0,1,11,115,0,0,1,10,65000,65000
7799115,2018,25,810,840,0,300,300,0,4,2,2,1,2,2,26,6,7,700,0,1,6,63,0,0,1,10,10000,10000
7799124,2018,25,810,840,0,700,700,0,4,2,2,1,3,2,44,6,7,700,3,1,6,63,0,0,1,10,25000,25000
7799125,2018,25,810,840,0,700,700,0,4,2,2,1,3,1,21,6,7,700,0,2,7,71,6,60,3,30,0,25000
7799167,2018,25,810,840,0,2600,2731,0,4,2,2,1,1,1,27,6,1,100,0,1,10,101,0,0,1,10,170000,170000
7799170,2018,25,810,840,0,300,300,0,4,2,2,3,1,1,80,6,1,100,2,1,0,2,0,0,3,30,4800,4800
7799178,2018,25,810,840,0,3000,3030,0,4,2,2,1,2,1,74,6,1,100,0,1,11,114,0,0,3,30,85000,137900
7799179,2018,25,810,840,0,3000,3030,0,4,2,2,1,2,2,95,4,1,100,1,1,6,63,0,0,3,30,52900,137900
7799229,2018,25,810,840,0,1400,1460,0,4,2,2,1,1,1,39,6,1,100,0,1,6,65,0,0,1,10,30000,30000
7799232,2018,25,810,840,0,1100,1240,0,4,2,2,1,1,1,63,6,8,845,2,1,7,71,0,0,3,30,11400,11400
7799278,2018,25,6670,840,0,3700,3851,0,4,2,2,1,1,1,95,5,1,100,1,1,4,40,0,0,3,30,120000,120000
7799336,2018,25,810,840,0,2000,2100,0,4,2,2,1,2,2,38,1,1,100,0,1,11,116,0,0,1,10,131000,175000
7799337,2018,25,810,840,0,2000,2100,0,4,2,2,1,2,1,39,1,1,100,0,1,11,114,0,0,1,10,44000,175000
7799361,2018,25,810,840,0,2200,2381,0,4,2,2,1,1,2,36,6,5,500,3,1,11,116,0,0,1,10,43300,43300
7799362,2018,25,810,840,0,1300,1360,0,4,2,2,1,2,2,31,6,2,200,0,1,7,71,0,0,1,10,40000,40000
7799392,2018,25,930,840,0,3000,3030,0,4,2,2,1,2,1,60,1,1,100,0,1,11,114,0,0,1,10,270000,320000
7799393,2018,25,930,840,0,3000,3030,0,4,2,2,1,2,2,60,1,1,100,0,1,10,101,0,0,1,10,50000,320000
7799423,2018,25,6670,840,0,650,820,0,4,2,2,1,1,2,67,5,8,830,0,1,4,40,0,0,3,30,19000,19000
7799519,2018,25,7570,840,0,1000,1200,0,4,2,2,1,2,2,62,4,1,100,0,1,6,63,0,0,1,10,15600,17300
7799520,2018,25,7570,840,0,1000,1200,0,4,2,2,1,2,2,19,6,1,100,2,2,7,71,6,60,1,10,1700,17300
7799521,2018,25,7570,840,0,1100,1160,0,4,2,2,1,2,1,38,2,6,610,3,1,11,114,0,0,3,30,17000,17000
7799602,2018,25,930,840,0,2600,2900,0,4,2,2,1,2,1,33,3,4,400,0,1,10,101,0,0,1,10,101000,416400
7799603,2018,25,930,840,0,2600,2900,0,4,2,2,1,2,1,34,6,4,400,2,1,11,116,0,0,1,10,315400,416400
7799611,2018,25,810,840,0,200,232,0,4,2,2,3,1,1,51,6,1,100,0,1,6,63,0,0,1,10,50000,50000
7799612,2018,25,3770,840,0,1300,1370,0,4,2,2,1,1,1,56,6,1,100,2,1,10,101,0,0,1,10,124500,124500
7799634,2018,25,3770,840,0,1200,1270,0,4,2,2,1,1,2,50,3,2,200,3,2,11,114,7,70,1,10,20000,20000
7799635,2018,25,3770,840,0,1200,1270,0,4,2,2,1,1,2,24,6,2,200,3,2,6,65,6,60,1,10,11000,11000
7799659,2018,25,810,840,0,300,470,0,4,2,2,3,2,1,71,1,1,100,0,1,6,63,0,0,3,30,29500,39000
7799660,2018,25,810,840,0,300,470,0,4,2,2,3,2,2,69,1,1,100,0,1,3,30,0,0,3,30,9500,39000
7799663,2018,25,810,840,0,340,380,0,4,2,2,2,1,1,81,2,1,100,2,1,10,101,0,0,3,30,3700,3700
7799664,2018,25,810,840,0,340,380,0,4,2,2,2,1,2,89,2,1,100,2,1,6,63,0,0,3,30,18400,18400
7799684,2018,25,810,840,0,370,410,0,4,2,2,1,2,1,74,1,4,400,2,1,3,30,0,0,3,30,8300,16100
7799685,2018,25,810,840,0,370,410,0,4,2,2,1,2,2,68,1,4,400,3,1,1,15,0,0,3,30,7800,16100
7799732,2018,25,810,840,0,600,600,0,4,2,1,1,1,1,46,6,1,100,1,1,10,101,0,0,1,10,24000,24000
7799756,2018,25,930,840,0,2200,2310,0,4,2,2,1,2,2,47,1,1,100,2,1,11,114,0,0,1,10,89000,129000
7799757,2018,25,930,840,0,2200,2310,0,4,2,2,1,2,1,48,1,1,100,0,1,11,114,0,0,1,10,40000,129000
7799814,2018,25,6670,840,0,250,250,0,4,2,2,1,1,2,55,6,2,200,0,1,2,26,0,0,2,20,2300,2300
7799832,2018,25,6670,840,0,110,110,0,4,2,2,1,3,2,21,6,1,100,0,1,6,63,0,0,1,10,5000,5000
7799850,2018,25,810,840,0,3200,3400,0,4,2,2,1,1,2,33,2,1,100,3,1,11,115,0,0,1,10,150000,150000
7799853,2018,25,7570,840,0,790,870,0,4,2,2,1,2,2,52,4,7,700,0,1,6,64,0,0,3,30,8800,17600
7799854,2018,25,7570,840,0,790,870,0,4,2,2,1,2,1,29,6,7,700,0,1,6,63,0,0,3,30,8800,17600
7799867,2018,25,810,840,0,1700,1850,0,4,2,2,1,1,1,30,6,1,100,0,1,10,101,0,0,3,30,10000,10000
7799880,2018,25,930,840,0,280,280,0,4,2,2,1,1,1,62,5,1,100,0,1,11,116,0,0,3,30,11700,11700
7799886,2018,25,810,840,0,1800,1920,0,4,2,2,1,1,2,27,6,1,100,0,1,11,114,0,0,1,10,50000,50000
7799910,2018,25,930,840,0,3000,3063,0,4,2,2,1,1,1,30,6,1,100,3,1,11,114,0,0,1,10,105000,105000
7799916,2018,25,810,840,0,800,890,0,4,2,2,1,2,2,38,6,2,200,0,1,8,81,0,0,1,10,1500,1500
7799990,2018,25,810,840,0,3700,3800,0,4,2,2,1,2,1,51,1,1,100,0,1,11,114,0,0,1,10,30100,256100
7799991,2018,25,810,840,0,3700,3800,0,4,2,2,1,2,2,51,1,1,100,0,1,10,101,0,0,1,10,226000,256100
7800020,2018,25,810,840,0,2700,2780,0,4,2,2,3,1,1,22,6,4,400,3,2,7,71,6,60,3,30,50000,50000
7800027,2018,25,810,840,0,310,310,0,4,2,2,3,1,2,78,6,1,100,0,1,6,63,0,0,3,30,13200,13200
7800055,2018,25,930,840,0,2600,2745,0,4,2,2,1,2,1,32,6,1,100,0,1,11,114,0,0,3,30,1200,1200
7800056,2018,25,930,840,0,2600,2745,0,4,2,2,1,2,2,30,6,1,100,0,1,10,101,0,0,1,10,38000,1200
7800057,2018,25,810,840,0,1800,2200,0,4,2,2,1,1,1,26,6,6,610,3,1,10,101,0,0,1,10,61000,61000
7800062,2018,25,810,840,0,2800,2950,0,4,2,2,1,2,1,31,6,1,100,0,1,11,115,0,0,1,10,130000,130000
7800063,2018,25,810,840,0,2800,2950,0,4,2,2,1,2,2,27,6,1,100,0,2,11,114,7,70,3,30,75000,130000
7800071,2018,25,930,840,0,2400,2640,0,4,2,2,1,1,2,24,6,4,400,3,1,11,114,0,0,1,10,24000,24000
7800072,2018,25,930,840,0,2400,2640,0,4,2,2,1,1,2,22,6,6,610,3,2,6,63,6,60,1,10,10000,10000
7800073,2018,25,930,840,0,2400,2640,0,4,2,2,1,1,2,22,6,1,100,3,1,10,101,0,0,1,10,46000,46000
7800074,2018,25,7570,840,0,1300,1410,0,4,2,2,1,2,2,29,3,2,200,2,1,10,101,0,0,1,10,39000,39000
7800083,2018,25,930,840,0,1100,1580,0,4,2,2,1,1,2,68,4,1,100,0,1,6,63,0,0,1,10,56400,56400
7800084,2018,25,930,840,0,1100,1580,0,4,2,2,1,1,1,58,4,7,700,2,1,11,114,0,0,1,10,27010,27010
7800106,2018,25,3770,840,0,980,1370,0,4,2,2,1,5,2,29,1,6,660,2,1,6,63,0,0,1,10,10000,42000
7800107,2018,25,3770,840,0,980,1370,0,4,2,2,1,5,1,20,1,6,660,0,1,6,63,0,0,1,10,32000,42000
7800110,2018,25,3770,840,0,980,1370,0,4,2,2,1,5,2,55,2,6,660,3,1,0,2,0,0,3,30,0,42000
7800115,2018,25,3770,840,0,1200,1230,0,4,2,2,1,1,1,27,6,1,100,0,1,6,63,0,0,1,10,24600,24600
7800121,2018,25,810,840,0,3100,3260,0,4,2,2,1,2,1,29,1,1,100,0,1,11,114,0,0,1,10,50000,50000
7800122,2018,25,810,840,0,3100,3260,0,4,2,2,1,2,2,27,1,1,100,1,1,11,114,0,0,3,30,0,50000
7800123,2018,25,810,840,0,3100,3260,0,4,2,2,1,1,1,60,6,1,100,0,1,11,114,0,0,1,10,50000,50000
7800125,2018,25,810,840,0,1400,1640,0,4,2,2,1,5,2,63,4,2,200,0,1,10,101,0,0,1,10,88000,181900
7800126,2018,25,810,840,0,1400,1640,0,4,2,2,1,5,2,44,6,2,200,0,1,7,71,0,0,1,10,25000,181900
7800127,2018,25,810,840,0,1400,1640,0,4,2,2,1,5,2,30,2,2,200,0,1,6,63,0,0,1,10,36000,181900
7800128,2018,25,810,840,0,1400,1640,0,4,2,2,1,5,2,26,6,2,200,0,2,7,71,6,60,1,10,30000,181900
7800145,2018,25,7570,840,0,490,490,0,4,2,2,2,1,2,86,5,1,100,0,1,6,63,0,0,3,30,1400,1400
7800160,2018,25,6670,840,0,900,1000,0,4,2,2,3,1,1,40,6,1,100,0,1,4,40,0,0,1,12,4000,4000
7800206,2018,25,810,840,0,1000,1090,0,4,2,2,1,2,1,49,3,2,200,2,1,6,63,0,0,1,10,41000,47200
7800217,2018,25,7570,840,0,1300,1387,0,4,2,2,1,2,1,24,6,1,100,0,1,10,101,0,0,1,10,41600,41600
7800218,2018,25,7570,840,0,1300,1387,0,4,2,2,1,2,2,23,6,4,400,2,1,11,114,0,0,1,10,15000,41600
7800226,2018,25,810,840,0,1900,2090,0,4,2,2,1,2,2,26,6,1,100,3,2,10,101,6,60,3,30,30000,60000
7800227,2018,25,810,840,0,1900,2090,0,4,2,2,1,2,1,21,6,1,100,3,2,6,65,6,60,3,30,30000,60000
7800236,2018,25,7570,840,0,810,840,0,4,2,2,3,1,1,63,4,1,100,0,1,6,63,0,0,1,10,36000,36000
7800306,2018,25,810,840,0,200,200,0,1,2,1,3,1,1,25,6,6,640,0,1,6,65,0,0,2,20,4500,4500
7800323,2018,25,810,840,0,2100,2140,0,4,2,2,1,2,2,30,1,1,100,0,1,10,101,0,0,1,10,113000,158000
7800324,2018,25,810,840,0,2100,2140,0,4,2,2,1,2,1,30,1,1,100,0,1,11,114,0,0,1,10,45000,158000
7800344,2018,25,810,840,0,3700,3780,0,4,2,2,1,2,1,64,1,1,100,0,1,10,101,0,0,3,30,17000,21000
7800345,2018,25,810,840,0,3700,3780,0,4,2,2,1,2,2,61,1,1,100,0,1,11,115,0,0,1,10,4000,21000
7800358,2018,25,810,840,0,1900,1940,0,4,2,2,1,2,2,26,6,1,100,0,1,10,101,0,0,1,10,75000,75000
7800359,2018,25,810,840,0,1900,1940,0,4,2,2,1,2,1,25,6,1,100,0,1,10,101,0,0,1,10,61000,75000
7800361,2018,25,3770,840,0,500,730,0,4,2,2,3,3,2,33,6,1,100,0,1,6,63,0,0,1,10,45000,45000
7800363,2018,25,3770,840,0,500,730,0,4,2,2,3,3,1,35,6,2,200,0,1,6,63,0,0,1,10,48600,45000
7800369,2018,25,810,840,0,2000,2700,0,4,2,2,1,4,2,66,3,2,200,2,1,6,63,0,0,1,10,18200,101400
7800370,2018,25,810,840,0,2000,2700,0,4,2,2,1,4,2,37,6,2,200,2,1,7,71,0,0,1,10,65000,101400
7800371,2018,25,810,840,0,2000,2700,0,4,2,2,1,4,1,33,6,2,200,3,1,7,71,0,0,1,10,18200,101400
7800380,2018,25,810,840,0,1700,1940,0,4,2,2,1,2,1,49,1,1,100,0,1,7,71,0,0,2,20,0,30000
7800381,2018,25,810,840,0,1700,1940,0,4,2,2,1,2,2,39,1,1,100,0,1,10,101,0,0,2,20,30000,30000
